Name: 0-1, Condition: 2, Run: 2, Date: 10/7/2019 9:36:42 AM, Testing: True
time,userInput,disturbanceInput,angAcc,angVel,rollAngle
21.41039,-3.39184,1.953579,-5.753047,-0.9020002,7.801063
21.42039,-3.926471,1.339437,-10.34814,-1.005482,7.791008
21.4304,-3.926471,0.6744195,-13.00821,-1.135564,7.779653
21.4404,-4.475796,-0.02902471,-18.01928,-1.315757,7.766496
21.4504,-4.475796,-0.7567852,-20.93032,-1.52506,7.751245
21.4604,-4.762892,-1.494919,-25.03124,-1.775372,7.733491
21.4704,-5.237617,-2.228506,-29.86449,-2.074017,7.712751
21.4804,-5.237617,-2.942563,-32.72072,-2.401224,7.688739
21.4904,-5.567664,-3.622886,-36.7622,-2.768846,7.661051
21.5004,-5.567664,-4.254961,-39.2905,-3.161751,7.629433
21.5104,-5.707821,-4.825777,-42.13439,-3.583095,7.593602
21.5204,-5.897711,-5.322833,-44.88217,-4.031917,7.553283
21.5304,-5.897711,-5.734808,-46.53008,-4.497217,7.508311
21.5404,-5.980222,-6.052343,-48.13026,-4.97852,7.458526
21.5504,-5.980222,-6.267249,-48.98988,-5.468419,7.403842
21.5604,-5.980222,-6.373541,-49.41505,-5.962569,7.344216
21.5704,-5.980222,-6.36693,-49.38861,-6.456455,7.279652
21.5804,-5.980222,-6.245224,-48.90178,-6.945473,7.210197
21.5904,-5.864933,-6.008467,-47.4936,-7.420409,7.135993
21.6004,-5.864933,-5.658635,-46.09427,-7.881352,7.057179
21.6104,-5.788073,-5.199888,-43.95184,-8.32087,6.973971
21.6204,-5.574445,-4.638422,-40.85147,-8.729385,6.886677
21.6304,-5.574445,-3.982511,-38.22783,-9.111664,6.795561
21.6404,-5.262484,-3.241881,-34.01746,-9.451838,6.701043
21.6504,-5.262484,-2.428388,-30.76349,-9.759474,6.603448
21.6604,-4.909831,-1.55478,-25.85844,-10.01806,6.503267
21.6704,-4.692813,-0.6353528,-21.31266,-10.23118,6.400956
21.6804,-4.692813,0.3144431,-17.51348,-10.40632,6.296893
21.6904,-4.181919,1.279097,-11.61128,-10.52243,6.191669
21.7004,-4.181919,2.241906,-7.760049,-10.60003,6.085668
21.7104,-3.650678,3.186809,-1.855477,-10.61859,5.979482
21.7204,-3.206472,4.097318,3.563386,-10.58295,5.873652
21.7304,-3.206472,4.957455,7.003934,-10.51291,5.768523
21.7404,-2.995106,5.752455,11.0294,-10.40262,5.664497
21.7504,-2.995106,6.467953,13.89139,-10.2637,5.56186
21.7604,-2.727225,7.091404,17.45672,-10.08914,5.460968
21.7704,-2.585938,7.611345,20.10163,-9.888121,5.362087
21.7804,-2.585938,8.018056,21.72847,-9.670835,5.265379
21.7904,-2.55429,8.30398,22.99876,-9.440848,5.17097
21.8004,-2.55429,8.463238,23.63579,-9.204491,5.078926
21.8104,-2.544117,8.492331,23.79285,-8.966562,4.98926
21.8204,-2.544117,8.389761,23.38258,-8.732737,4.901933
21.8304,-2.544117,8.156383,22.44906,-8.508246,4.81685
21.8404,-2.544117,7.795135,21.00407,-8.298205,4.733868
21.8504,-2.544117,7.311316,19.06879,-8.107517,4.652793
21.8604,-2.529423,6.712001,16.73031,-7.940214,4.573391
21.87041,-2.467256,6.006445,14.15676,-7.798646,4.495405
21.88041,-2.467256,5.205824,10.95427,-7.689104,4.418514
21.89041,-2.321448,4.322353,8.003621,-7.609067,4.342423
21.90041,-2.321448,3.370328,4.195519,-7.567112,4.266752
21.91041,-2.191464,2.36448,0.6920624,-7.560192,4.19115
21.92041,-1.854635,1.320929,-2.134827,-7.58154,4.115335
21.93041,-1.854635,0.2563979,-6.39295,-7.64547,4.03888
21.94041,-1.600318,-0.8126602,-9.651915,-7.741989,3.96146
21.95041,-1.600318,-1.869037,-13.87742,-7.880763,3.882652
21.96041,-0.9198788,-2.896504,-15.26553,-8.033419,3.802318
21.97041,-0.9198788,-3.879011,-19.19556,-8.225374,3.720064
21.98041,0,-4.80124,-19.20496,-8.417424,3.63589
21.99041,0,-5.649504,-22.59802,-8.643404,3.549456
22.00041,0,-6.410891,-25.64356,-8.899839,3.460458
22.01041,0,-7.074562,-28.29825,-9.182822,3.36863
22.02041,0,-7.631012,-30.52405,-9.488063,3.273749
22.03041,0,-8.072929,-32.29172,-9.81098,3.175639
22.04041,0,-8.39496,-33.57984,-10.14678,3.074172
22.05041,0,-8.593797,-34.37519,-10.49053,2.969266
22.06041,0,-8.668322,-34.67329,-10.83726,2.860893
22.07041,0,-8.619643,-34.47857,-11.18205,2.749073
22.08041,0.3259074,-8.450825,-32.49967,-11.50705,2.634003
22.09041,1.129549,-8.167123,-28.15029,-11.78855,2.516117
22.10041,1.129549,-7.775787,-26.58495,-12.0544,2.395573
22.11041,1.876676,-7.28562,-21.63578,-12.27076,2.272866
22.12041,1.876676,-6.707421,-19.32298,-12.46399,2.148226
22.13041,2.624933,-6.052859,-13.7117,-12.6011,2.022215
22.14041,2.964022,-5.335236,-9.484853,-12.69595,1.895255
22.15041,2.964022,-4.568848,-6.419301,-12.76014,1.767654
22.16041,3.576644,-3.768062,-0.7656708,-12.7678,1.639976
22.17041,3.576644,-2.948383,2.513046,-12.74267,1.512549
22.18041,3.9779,-2.124635,7.413058,-12.66854,1.385864
22.19041,4.149705,-1.312102,11.35041,-12.55504,1.260313
22.20041,4.149705,-0.5254933,14.49685,-12.41007,1.136212
22.21041,4.387068,0.2216918,18.43504,-12.22572,1.013955
22.22041,4.387068,0.9163142,21.21353,-12.01358,0.8938195
22.23041,4.488794,1.547015,24.14324,-11.77215,0.776098
22.24041,4.488794,2.103479,26.36909,-11.50846,0.6610134
22.25041,4.488794,2.577085,28.26352,-11.22582,0.5487552
22.26041,4.467319,2.961208,29.71411,-10.92868,0.4394683
22.27041,4.467319,3.250861,30.87272,-10.61996,0.3332688
22.28041,4.302296,3.443191,30.98195,-10.31014,0.2301674
22.29041,4.148575,3.53728,30.74342,-10.0027,0.1301404
22.30042,4.148575,3.534301,30.7315,-9.695388,0.03318649
22.31042,4.078496,3.4373,30.06318,-9.394756,-0.06076107
22.32042,4.078496,3.25144,29.31974,-9.101559,-0.1517767
22.33042,3.938339,2.983484,27.68729,-8.824686,-0.2400235
22.34042,3.767664,2.642007,25.63868,-8.568299,-0.3257065
22.35042,3.767664,2.237236,24.0196,-8.328103,-0.4089876
22.36042,3.664808,1.780216,21.78009,-8.110302,-0.4900906
22.37042,3.664808,1.283719,19.79411,-7.912361,-0.5692142
22.38042,3.431966,0.760618,16.77034,-7.744658,-0.6466607
22.39042,3.236424,0.224927,13.84541,-7.606204,-0.7227228
22.40042,3.236424,-0.3090964,11.70931,-7.48911,-0.7976139
22.41042,3.123395,-0.8275877,9.183229,-7.397278,-0.8715866
22.42042,3.123395,-1.316388,7.228026,-7.324998,-0.9448366
22.43042,3.120004,-1.762523,5.429923,-7.270699,-1.017544
22.44042,3.120004,-2.153275,3.866917,-7.232029,-1.089864
22.45042,3.120004,-2.47707,2.571735,-7.206312,-1.161927
22.46042,3.133567,-2.724006,1.638244,-7.18993,-1.233826
22.47042,3.133567,-2.885207,0.9934397,-7.179996,-1.305626
22.48042,3.179909,-2.95376,0.9045973,-7.170949,-1.377336
22.49042,3.395796,-2.924437,1.885436,-7.152095,-1.448857
22.50042,3.395796,-2.793955,2.407365,-7.128022,-1.520137
22.51042,3.71341,-2.561136,4.609097,-7.081931,-1.590956
22.52042,3.71341,-2.226772,5.946552,-7.022465,-1.661181
22.53042,3.924776,-1.793709,8.524266,-6.937222,-1.730553
22.54042,4.43454,-1.266861,12.67072,-6.810515,-1.798658
22.55042,4.43454,-0.653089,15.1258,-6.659257,-1.865251
22.56042,4.935262,0.03911706,19.89752,-6.460282,-1.929854
22.57042,4.935262,0.799175,22.93775,-6.230905,-1.992163
22.58042,5.1941,1.615527,27.23851,-5.95852,-2.051748
22.59042,5.690301,2.474913,32.66086,-5.631911,-2.108067
22.60042,5.690301,3.362959,36.21304,-5.269781,-2.160765
22.61042,5.964963,4.265005,40.91988,-4.860582,-2.209371
22.62042,5.964963,5.165145,44.52043,-4.415378,-2.253524
22.63042,6.049736,6.047979,48.39086,-3.931469,-2.292839
22.64042,6.134508,6.89753,52.12815,-3.410188,-2.326941
22.65042,6.134508,7.69817,55.33071,-2.856881,-2.35551
22.66042,6.203456,8.435421,58.55551,-2.271326,-2.378223
22.67042,6.203456,9.094973,61.19371,-1.659389,-2.394817
22.68042,6.261102,9.664307,63.70163,-1.022372,-2.405041
22.69042,6.264492,10.13182,65.58525,-0.3665199,-2.408706
22.70042,6.264492,10.48752,67.00803,0.3035605,-2.40567
22.71042,6.264492,10.72354,67.95213,0.9830817,-2.395839
22.72042,6.264492,10.83358,68.39227,1.667004,-2.379169
22.73042,6.264492,10.81366,68.31259,2.35013,-2.355668
22.74043,6.264492,10.66177,67.70506,3.027181,-2.325396
22.75043,6.264492,10.37819,66.57072,3.692888,-2.288467
22.76043,6.267883,9.965371,64.93301,4.342218,-2.245045
22.77043,6.267883,9.427944,62.78331,4.970051,-2.195345
22.78043,6.267883,8.772525,60.16163,5.571667,-2.139628
22.79043,6.267883,8.007996,57.10352,6.142702,-2.078201
22.80043,6.267883,7.144687,53.65028,6.679205,-2.011409
22.81043,6.267883,6.194923,49.85122,7.177717,-1.939632
22.82043,6.267883,5.172554,45.76175,7.635334,-1.863278
22.83043,6.220411,4.092169,41.25032,8.047837,-1.7828
22.84043,6.153724,2.970047,36.49508,8.412788,-1.698672
22.85043,6.153724,1.822291,31.90406,8.731829,-1.611354
22.86043,6.137899,0.6661264,27.2161,9.003989,-1.521314
22.87043,6.137899,-0.4811355,22.62705,9.23026,-1.429011
22.88043,6.131117,-1.602945,18.11269,9.411386,-1.334897
22.89043,6.128857,-2.682476,13.78552,9.549242,-1.239405
22.90043,6.128857,-3.704374,9.69793,9.646221,-1.142943
22.91043,6.128857,-4.653713,5.900574,9.705227,-1.045891
22.92043,6.128857,-5.517058,2.447195,9.729699,-0.9485936
22.93043,6.125466,-6.282717,-0.6290054,9.723409,-0.8513595
22.94043,6.056518,-6.940288,-3.535082,9.688058,-0.7544789
22.95043,6.056518,-7.481606,-5.700352,9.631054,-0.6581684
22.96043,5.898276,-7.900279,-8.008011,9.550974,-0.5626587
22.97043,5.898276,-8.19212,-9.175375,9.45922,-0.4680665
22.98043,5.699344,-8.35513,-10.62315,9.352988,-0.3745366
22.99043,5.599877,-8.389571,-11.15878,9.241401,-0.2821226
23.00043,5.599877,-8.297729,-10.79141,9.133487,-0.1907877
23.01043,5.378339,-8.084163,-10.82329,9.025254,-0.1005352
23.02043,5.378339,-7.755527,-9.508749,8.930167,-0.01123354
23.03043,5.11385,-7.320082,-8.82493,8.841918,0.07718564
23.04043,4.652688,-6.788304,-8.542465,8.756494,0.1647506
23.05043,4.652688,-6.171679,-6.075966,8.695734,0.2517079
23.06043,4.303426,-5.483428,-4.720009,8.648534,0.3381932
23.07043,4.303426,-4.737948,-1.738091,8.631153,0.4245048
23.08043,3.342673,-3.949877,-2.428816,8.606865,0.5105734
23.09043,1.907194,-3.135165,-4.911884,8.557746,0.5961508
23.10043,1.907194,-2.309227,-1.608131,8.541665,0.6815675
23.11043,1.030083,-1.488065,-1.831929,8.523346,0.7668009
23.12043,1.030083,-0.6873304,1.371011,8.537056,0.8521715
23.13043,0,0.07840513,0.3136205,8.540193,0.9375734
23.14043,0,0.7948799,3.179519,8.571988,1.023293
23.15043,0,1.449451,5.797803,8.629966,1.109593
23.16043,0,2.030403,8.121613,8.711182,1.196705
23.17043,0,2.527635,10.11054,8.812287,1.284828
23.18044,0,2.933071,11.73228,8.92961,1.374124
23.19044,0,3.240144,12.96058,9.059216,1.464716
23.20044,0,3.444429,13.77772,9.196993,1.556686
23.21044,0,3.543579,14.17432,9.338736,1.650073
23.22044,0,3.537247,14.14899,9.480226,1.744875
23.23044,-0.31743,3.427081,12.4386,9.604611,1.840922
23.24044,-0.605656,3.216936,10.44512,9.709063,1.938012
23.25044,-0.605656,2.912338,9.226728,9.80133,2.036026
23.26044,-1.294008,2.520831,4.907294,9.850403,2.13453
23.27044,-1.294008,2.051715,3.030831,9.880712,2.233337
23.28044,-1.641009,1.515253,-0.5030227,9.875681,2.332093
23.29044,-2.483081,0.9237714,-6.237238,9.813309,2.430227
23.30044,-2.483081,0.2897635,-8.77327,9.725576,2.527482
23.31044,-3.528606,-0.3729172,-15.60609,9.569515,2.623178
23.32044,-3.528606,-1.0499,-18.31403,9.386375,2.717041
23.33044,-4.102798,-1.727129,-23.31971,9.153178,2.808573
23.34044,-5.244399,-2.389876,-30.5371,8.847807,2.897051
23.35044,-5.244399,-3.024519,-33.07567,8.51705,2.982222
23.36044,-6.286534,-3.617358,-39.61557,8.120894,3.063431
23.37044,-6.286534,-4.155704,-41.76895,7.703205,3.140463
23.38044,-6.749956,-4.628416,-45.51349,7.24807,3.212943
23.39044,-7.402137,-5.025107,-49.70898,6.75098,3.280453
23.40044,-7.402137,-5.337391,-50.95811,6.241399,3.342867
23.41044,-7.517428,-5.558192,-52.30248,5.718374,3.400051
23.42044,-7.517428,-5.682609,-52.80015,5.190373,3.451955
23.43044,-7.517428,-5.707385,-52.89925,4.66138,3.498568
23.44044,-7.241635,-5.631423,-51.49223,4.146458,3.540033
23.45044,-7.241635,-5.455619,-50.78902,3.638568,3.576419
23.46044,-6.748826,-5.182947,-47.72709,3.161297,3.608032
23.47044,-6.748826,-4.818176,-46.26801,2.698617,3.635018
23.48044,-6.46173,-4.368106,-43.31934,2.265424,3.657672
23.49044,-5.833284,-3.841391,-38.6987,1.878437,3.676456
23.50044,-5.833284,-3.247887,-36.32468,1.51519,3.691608
23.51044,-5.071463,-2.599415,-30.68351,1.208355,3.703692
23.52044,-5.071463,-1.908373,-27.91934,0.9291613,3.712983
23.53044,-4.662295,-1.188598,-23.40357,0.6951256,3.719935
23.54044,-3.73206,-0.4546645,-16.7469,0.5276566,3.725211
23.55044,-3.73206,0.2789855,-13.8123,0.3895336,3.729107
23.56044,-2.696707,0.9970139,-6.798774,0.3215459,3.732322
23.57044,-2.696707,1.684997,-4.04684,0.2810775,3.735133
23.58044,-1.64553,2.328264,2.730937,0.3083869,3.738217
23.59044,-1.107508,2.912949,7.221763,0.3806045,3.742023
23.60044,-1.107508,3.426615,9.276426,0.4733688,3.746757
23.61045,-0.1128462,3.85739,14.97818,0.6231505,3.752988
23.62045,-0.1128462,4.195414,16.33027,0.7864532,3.760853
23.63045,0,4.432017,17.72807,0.9637339,3.77049
23.64045,0,4.560477,18.24191,1.146153,3.781952
23.65045,0,4.576075,18.3043,1.329196,3.795244
23.66045,0,4.47604,17.90416,1.508238,3.810326
23.67045,0,4.259787,17.03915,1.678629,3.827112
23.68045,0,3.9288,15.7152,1.835781,3.84547
23.69045,0,3.486792,13.94717,1.975253,3.865223
23.70045,0,2.939383,11.75753,2.092828,3.886151
23.71045,0,2.294417,9.177669,2.184605,3.907997
23.72045,0,1.561317,6.245267,2.247057,3.930468
23.73045,0,0.7513529,3.005412,2.277111,3.953239
23.74045,0,-0.1224961,-0.4899845,2.272212,3.975961
23.75045,0,-1.046457,-4.18583,2.230353,3.998264
23.76045,0,-2.005077,-8.020309,2.15015,4.019766
23.77045,0,-2.982795,-11.93118,2.030838,4.040074
23.78045,-0.3219512,-3.963042,-17.13997,1.859439,4.058669
23.79045,-0.6079166,-4.928946,-22.14745,1.637964,4.075048
23.80045,-0.6079166,-5.864412,-25.88932,1.379071,4.088839
23.81045,-1.131245,-6.752828,-31.53629,1.063708,4.099476
23.82045,-1.131245,-7.579045,-34.84116,0.7152966,4.106629
23.83045,-1.68396,-8.328267,-40.04891,0.3148075,4.109777
23.84045,-2.259282,-8.986949,-44.98492,-0.1350417,4.108427
23.85045,-2.259282,-9.543378,-47.21064,-0.6071481,4.102355
23.86045,-2.533944,-9.98699,-50.08374,-1.107985,4.091276
23.87045,-2.533944,-10.3095,-51.37379,-1.621723,4.075058
23.88045,-3.127351,-10.50426,-54.52646,-2.166988,4.053389
23.89045,-3.640506,-10.56682,-56.8293,-2.735281,4.026036
23.90045,-3.640506,-10.49501,-56.54205,-3.300701,3.993029
23.91045,-3.866565,-10.28879,-56.62142,-3.866916,3.95436
23.92045,-3.866565,-9.950307,-55.26749,-4.41959,3.910164
23.93045,-4.241825,-9.483992,-54.90327,-4.968623,3.860478
23.94045,-4.523268,-8.89642,-53.67875,-5.505411,3.805423
23.95045,-4.523268,-8.195892,-50.87664,-6.014177,3.745282
23.96045,-4.620474,-7.392965,-48.05376,-6.494714,3.680335
23.97045,-4.620474,-6.499387,-44.47945,-6.939509,3.61094
23.98045,-4.673598,-5.528727,-40.8093,-7.347602,3.537463
23.99045,-4.64195,-4.495834,-36.55114,-7.713113,3.460332
24.00045,-4.64195,-3.415959,-32.23164,-8.03543,3.379978
24.01045,-4.372939,-2.305833,-26.71509,-8.302581,3.296952
24.02045,-4.372939,-1.181691,-22.21852,-8.524766,3.211705
24.03045,-4.18644,-0.06055616,-16.98798,-8.694646,3.124758
24.04045,-3.726408,1.040788,-10.74248,-8.802071,3.036737
24.05046,-3.726408,2.106555,-6.479412,-8.866865,2.948069
24.06046,-3.311589,3.121046,-0.7621737,-8.874487,2.859324
24.07046,-3.311589,4.070232,3.034571,-8.844141,2.770883
24.08046,-3.040318,4.940716,7.601594,-8.768126,2.683201
24.09046,-2.97363,5.721246,10.99046,-8.658221,2.596619
24.10046,-2.97363,6.401746,13.71246,-8.521096,2.511408
24.11046,-2.920506,6.974135,16.21452,-8.358951,2.427819
24.12046,-2.920506,7.432437,18.04773,-8.178473,2.346034
24.13046,-2.920506,7.772599,19.40837,-7.98439,2.26619
24.14046,-2.915985,7.992754,20.30708,-7.781319,2.188377
24.15046,-2.915985,8.093104,20.70848,-7.574234,2.112634
24.16046,-2.878685,8.076198,20.79005,-7.366334,2.038971
24.17046,-2.878685,7.946274,20.27036,-7.16363,1.967335
24.18046,-2.724965,7.709905,19.93976,-6.964233,1.897693
24.19046,-2.345185,7.375063,20.11951,-6.763038,1.830062
24.20046,-2.345185,6.95169,18.42602,-6.578777,1.764274
24.21046,-1.994792,6.451265,17.82589,-6.400518,1.700269
24.22046,-1.994792,5.885985,15.56477,-6.244871,1.63782
24.23046,-1.175326,5.269681,16.37742,-6.081097,1.57701
24.24046,0,4.616274,18.4651,-5.896446,1.518045
24.25046,0,3.940594,15.76237,-5.738822,1.460657
24.26046,0,3.257669,13.03068,-5.608515,1.404572
24.27046,0,2.581846,10.32738,-5.505241,1.349519
24.28046,0,1.927804,7.711217,-5.428129,1.295238
24.29046,0,1.308851,5.235403,-5.375775,1.24148
24.30046,0,0.737879,2.951516,-5.34626,1.188018
24.31046,0,0.2265863,0.9063452,-5.337197,1.134646
24.32046,0,-0.2151247,-0.8604986,-5.345802,1.081188
24.33046,0,-0.5784456,-2.313782,-5.36894,1.027498
24.34046,0,-0.856683,-3.426732,-5.403207,0.9734663
24.35046,0,-1.044725,-4.1789,-5.444996,0.9190163
24.36046,0,-1.13953,-4.55812,-5.490578,0.8641105
24.37046,0,-1.140038,-4.560153,-5.536179,0.8087487
24.38046,0.2445258,-1.047284,-3.211035,-5.568289,0.7530658
24.39046,0.6017001,-0.8641114,-1.049645,-5.578786,0.697278
24.40046,0.6017001,-0.5954419,0.02503252,-5.578536,0.6414926
24.41046,1.030083,-0.2481185,3.127858,-5.547257,0.5860201
24.42046,1.030083,0.1696614,4.798978,-5.499267,0.5310274
24.43046,1.275358,0.6477003,7.692233,-5.422345,0.4768039
24.44046,1.984054,1.175004,12.63623,-5.295982,0.4238441
24.45046,1.984054,1.739069,14.89249,-5.147058,0.3723735
24.46046,2.897335,2.326337,20.89469,-4.938111,0.3229924
24.47046,2.897335,2.923343,23.28271,-4.705284,0.2759396
24.48046,3.431966,3.515474,27.78976,-4.427386,0.2316657
24.49047,4.712594,4.088804,35.20559,-4.07533,0.1909124
24.50047,4.712594,4.629083,37.36671,-3.701663,0.1538958
24.51047,6.092688,5.122548,44.86094,-3.253054,0.1213652
24.52047,6.092688,5.556774,46.59785,-2.787076,0.09349449
24.53047,6.744869,5.919526,50.65758,-2.2805,0.07068949
24.54047,7.625371,6.200625,55.30399,-1.72746,0.05341489
24.55047,7.625371,6.390826,56.06479,-1.166812,0.04174677
24.56047,8.117051,6.482625,58.3987,-0.582825,0.03591852
24.57047,8.117051,6.470574,58.3505,0.000680002,0.03592532
24.58047,8.19165,6.350895,58.17018,0.5823818,0.04174914
24.59047,8.19165,6.122039,57.25476,1.154929,0.05329843
24.60047,8.19165,5.784273,55.90369,1.713966,0.07043809
24.61047,8.07975,5.340178,53.67971,2.250763,0.09294572
24.62047,8.07975,4.794249,51.49599,2.765723,0.120603
24.63047,7.868384,4.153133,48.08607,3.246584,0.1530688
24.64047,7.73275,3.425072,44.63129,3.692897,0.1899978
24.65047,7.73275,2.620292,41.41217,4.107019,0.231068
24.66047,7.444524,1.750709,36.78093,4.474828,0.2758162
24.67047,7.444524,0.8291492,33.09469,4.805775,0.323874
24.68047,7.12691,-0.1298984,27.98804,5.085656,0.3747306
24.69047,6.965278,-1.111586,23.41476,5.319803,0.4279286
24.70047,6.965278,-2.099994,19.46113,5.514415,0.4830728
24.71047,6.590019,-3.078824,14.04478,5.654862,0.5396214
24.72047,6.590019,-4.032311,10.23083,5.757171,0.5971931
24.73047,6.191023,-4.944129,4.987576,5.807046,0.6552635
24.74047,5.963833,-5.799255,0.6583118,5.81363,0.7133998
24.75047,5.963833,-6.582906,-2.47629,5.788867,0.7712885
24.76047,5.526408,-7.281408,-7.020002,5.718667,0.8284752
24.77047,5.526408,-7.882817,-9.425636,5.62441,0.8847193
24.78047,5.118371,-8.376201,-13.03132,5.494097,0.9396602
24.79047,4.602955,-8.75284,-16.59954,5.328101,0.9929412
24.80047,4.602955,-9.005526,-17.61028,5.151999,1.044461
24.81047,4.381416,-9.129386,-18.99188,4.96208,1.094082
24.82047,4.381416,-9.121439,-18.96009,4.772479,1.141807
24.83047,3.968858,-8.981048,-20.04876,4.571991,1.187527
24.84047,3.677241,-8.709741,-20.13,4.370691,1.231233
24.85047,3.677241,-8.311296,-18.53622,4.185328,1.273087
24.86047,3.587947,-7.791463,-16.81407,4.017188,1.313259
24.87047,3.587947,-7.158203,-14.28103,3.874377,1.352002
24.88047,3.497523,-6.421444,-11.69568,3.757421,1.389577
24.89047,3.481699,-5.592522,-8.443292,3.672988,1.426306
24.90047,3.481699,-4.684722,-4.812091,3.624867,1.462555
24.91047,3.476048,-3.712158,-0.9444418,3.615422,1.498709
24.92048,3.476048,-2.690428,3.142477,3.646847,1.535178
24.93048,3.461354,-1.635981,7.301492,3.719862,1.572377
24.94048,3.411621,-0.5651938,11.38571,3.833719,1.610714
24.95048,3.411621,0.5045713,15.66477,3.990367,1.650617
24.96048,3.382233,1.556756,19.75596,4.187926,1.692497
24.97048,3.382233,2.574735,23.82787,4.426205,1.736759
24.98048,3.360757,3.542422,27.61272,4.702332,1.783782
24.99048,3.3325,4.445203,31.11081,5.013441,1.833917
25.00048,3.3325,5.26904,34.40616,5.357502,1.887492
25.01048,3.228513,6.001868,36.92152,5.726717,1.944759
25.02048,3.228513,6.632854,39.44547,6.121171,2.00597
25.03048,3.012626,7.153018,40.66257,6.527797,2.071249
25.04048,2.690491,7.555683,40.9847,6.937644,2.140625
25.05048,2.690491,7.835876,42.10547,7.358699,2.214212
25.06048,2.510773,7.990947,42.00688,7.778768,2.292
25.07048,2.510773,8.020361,42.12454,8.200013,2.374
25.08048,2.147948,7.925865,40.29525,8.602965,2.460029
25.09048,1.769298,7.711155,37.92181,8.982183,2.549851
25.10048,1.769298,7.382267,36.60625,9.348246,2.643334
25.11048,1.568105,6.946766,34.05949,9.688841,2.740222
25.12048,1.568105,6.41439,31.92998,10.00814,2.840303
25.13048,1.295703,5.796464,28.36867,10.29183,2.943222
25.14048,0.999565,5.105251,24.41927,10.53602,3.048582
25.15048,0.999565,4.354799,21.41746,10.75019,3.156084
25.16048,0.7881991,3.559365,17.39025,10.9241,3.265325
25.17048,0.7881991,2.734354,14.09021,11.065,3.375975
25.18048,0.3202558,1.895539,8.86318,11.15363,3.487511
